url,id,label_it,level
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_lingua/PUN,PUN,PUNJABI (IND)       ,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_lingua/RAI,RAI,RAJASTANI           ,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_lingua/RUM,RUM,RUMENO              ,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_lingua/RUS,RUS,RUSSO               ,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_lingua/SEN,SEN,SENEGALESE          ,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_lingua/SER,SER,SERBO               ,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_lingua/SIN,SIN,SINGALESE           ,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_lingua/SLO,SLO,SLOVENO             ,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_lingua/SLV,SLV,SLOVACCO            ,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_lingua/SOM,SOM,SOMALO              ,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_lingua/SPA,SPA,SPAGNOLO            ,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_lingua/SUN,SUN,SUNDANESE           ,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_lingua/SVE,SVE,SVEDESE             ,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_lingua/SWA,SWA,SWAILI              ,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_lingua/TAM,TAM,TAMIL (INDIA)       ,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_lingua/TEL,TEL,TELUGU (IND)        ,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_lingua/THA,THA,THAI                ,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_lingua/TUR,TUR,TURCO               ,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_lingua/UCR,UCR,UCRAINO             ,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_lingua/UNG,UNG,UNGHERESE           ,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_lingua/URD,URD,URDU (INDIA)        ,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_lingua/VIE,VIE,VIETNAMITA          ,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_lingua/VIS,VIS,VISAYAN (FIL)       ,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_lingua/WU%20,WU ,WU (CINA)           ,1
