url,id,label_it,level
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.1.0.7,1.1.2.1.0.7,console,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.1.0.8,1.1.2.1.0.8,console generale,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.1.0.9,1.1.2.1.0.9,console giudice,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.2.1,1.1.2.2.1,"Prefetti, vice prefetti e alti dirigenti della carriera prefettizia",1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.2.1.0,1.1.2.2.1.0,"Commissari di governo, prefetti e vice prefetti",1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.2.1.1,1.1.2.2.1.1,commissario di governo,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.2.1.2,1.1.2.2.1.2,prefetto,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.2.1.3,1.1.2.2.1.3,vice prefetto ispettore,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.2.1.4,1.1.2.2.1.4,vice prefetto vicario,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.2.2,1.1.2.2.2,Responsabili della sicurezza pubblica,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.2.2.0,1.1.2.2.2.0,"Capi e vice capi della polizia di Stato, questori ed alti responsabili della sicurezza pubblica",1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.2.2.1,1.1.2.2.2.1,capo della polizia,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.2.2.2,1.1.2.2.2.2,comandante generale della guardia di finanza,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.2.2.3,1.1.2.2.2.3,dirigente generale della pubblica sicurezza,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.2.2.4,1.1.2.2.2.4,questore,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.2.3.0,1.1.2.2.3.0,Segretari generali e responsabili del controllo e della gestione nella amministrazione pubblica,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.2.3.1,1.1.2.2.3.1,intendente generale di finanza,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.2.3.2,1.1.2.2.3.2,presidente di sezione del consiglio superiore della pubblica amministrazione,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.2.3.3,1.1.2.2.3.3,provveditore alle opere pubbliche,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.2.3.4,1.1.2.2.3.4,ragioniere generale dello stato,1
